LATDECIMALNMB,LONGDECIMALNMB
40.22269536,-85.3611
39.49848,-86.0814985
41.701744,-86.0332
39.99244606,-85.931535
38.32347792,-85.96295
41.27427,-85.70425856
38.38977,-86.88962622
39.50552063,-85.76174
38.38977,-86.88962622
39.84761851,-86.00469949
40.0378,-85.99724
41.049152,-85.132176
41.09423942,-85.16749309
40.43509894,-86.8674197
39.958944,-86.127008
39.72950805,-86.39107
40.46014711,-86.92115668
41.042048,-85.14422927
38.06370291,-87.57267
41.56728154,-87.16808
39.958944,-86.127008
40.43509894,-86.8674197
40.0378,-85.99724
39.81036556,-86.01387569
38.50161066,-85.77558858
41.33780374,-86.33756012
41.028256,-85.132864
39.47757712,-87.48617701
40.41055,-86.80989
40.41055,-86.80989
39.80192,-86.242
41.34732,-86.31428773
39.09049318,-86.47338
41.11249931,-85.03539506
41.39071699,-85.66316
39.13514364,-86.54753
41.0822213,-85.12893576
40.01900221,-86.06016
39.855395,-86.0059238
41.34732,-86.31428773
40.0378,-85.99724
41.39071699,-85.66316
39.80192,-86.242
41.2549,-85.79509568
41.367968,-85.787376
39.193872,-86.590784
39.72950805,-86.39107
41.646732,-85.975088
39.16441,-86.55388268
41.44928006,-87.36659732
41.22246343,-85.05252803
41.704784,-85.905184
41.63501532,-87.52066406
39.82646987,-84.84224
39.46829,-86.06878471
41.1282854,-85.03514037
39.82646987,-84.84224
41.56409573,-87.02926
39.19544933,-86.51989
41.44928006,-87.36659732
39.16441,-86.55388268
37.96087,-87.53162
39.49850698,-85.77139
41.23074393,-85.88601725
40.42714486,-86.90322812
39.14066917,-86.58278
37.94380046,-87.516112
39.517712,-85.7823731
39.02404459,-84.95164078
39.517712,-85.7823731
40.98062301,-84.80450491
39.00005614,-84.95844145
37.96164999,-87.53862825
38.05148,-87.67160232
41.5590418,-86.05089
38.31194141,-85.71753
38.05148,-87.67160232
38.957056,-85.889488
38.31194141,-85.71753
39.29338777,-85.9712915
40.47956545,-86.94271
41.63883079,-86.36434
40.06185,-85.66053284
37.96164999,-87.53862825
39.7254315,-86.24734939
41.115456,-85.192272
38.03267489,-87.46706
41.115456,-85.192272
37.96164999,-87.53862825
41.63493048,-86.17719341
39.10282817,-84.84531
38.310496,-85.730896
39.28797406,-86.50158
39.854848,-86.036576
41.413008,-87.36592
39.854848,-86.036576
37.99020924,-87.495875
41.097856,-85.088368
41.566968,-87.44427335
41.68144,-86.261104
41.4592668,-87.0334001
41.4592668,-87.0334001
41.69157439,-86.16866
41.566968,-87.44427335
40.42344,-84.972512
39.76102,-86.72618876
41.13074121,-85.13194
41.46063493,-86.30861
41.68144,-86.261104
41.29866,-85.83137574
40.30903,-86.44050989
41.35023881,-85.23165
41.29866,-85.83137574
40.30903,-86.44050989
39.09049318,-86.47338
40.07403,-86.46477233
40.07403,-86.46477233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
41.702064,-87.524344
41.702064,-87.524344
41.702064,-87.524344
41.702064,-87.524344
41.702064,-87.524344
41.702064,-87.524344
41.702064,-87.524344
41.702064,-87.524344
41.702064,-87.524344
41.470944,-87.342128
41.470944,-87.342128
41.470944,-87.342128
41.470944,-87.342128
41.470944,-87.342128
41.470944,-87.342128
41.470944,-87.342128
41.470944,-87.364832
41.470944,-87.364832
41.470944,-87.342128
41.470944,-87.364832
41.470944,-87.335728
41.470944,-87.335728
39.757328,-86.456272
39.757328,-86.456272
39.757328,-86.456272
39.757328,-86.456272
39.757328,-86.456272
39.757328,-86.456272
39.757328,-86.456272
39.757328,-86.456272
39.757328,-86.456272
39.757328,-86.456272
39.757328,-86.456272
39.757328,-86.456272
41.550688,-87.220248
41.550688,-87.220248
41.550688,-87.220248
41.550688,-87.220248
41.550688,-87.220248
41.550688,-87.220248
37.976544,-87.637024
37.976544,-87.637024
37.976544,-87.637024
37.976544,-87.637024
37.976544,-87.637024
37.976544,-87.637024
37.97664,-87.492512
37.97664,-87.492512
37.97664,-87.492512
37.97664,-87.485616
37.97664,-87.485616
37.97664,-87.485616
37.97664,-87.485616
37.97664,-87.485616
37.97664,-87.485616
37.97664,-87.485616
37.97664,-87.485616
37.97664,-87.485616
37.97664,-87.485616
37.97664,-87.485616
37.97664,-87.485616
40.558736,-85.66208
40.558736,-85.667936
40.558736,-85.667936
40.558736,-85.66208
40.558736,-85.66208
40.558736,-85.667936
40.558736,-85.667936
41.470832,-87.355584
41.470832,-87.238928
39.723696,-86.150704
41.470832,-87.238928
41.470832,-87.355584
41.470832,-87.238928
41.470832,-87.355584
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
41.470976,-87.332
37.977984,-87.600544
37.977984,-87.593904
37.977984,-87.600544
37.977984,-87.600544
37.977984,-87.593904
37.977984,-87.600544
37.977984,-87.593904
37.977984,-87.600544
37.977984,-87.600544
37.977984,-87.600544
41.471232,-87.31624
41.471232,-87.31624
41.471232,-87.31624
41.471232,-87.31624
41.471232,-87.31624
41.471232,-87.31624
41.471232,-87.31624
41.471232,-87.31624
41.471232,-87.31624
41.471232,-87.31624
41.471232,-87.31624
41.471232,-87.31624
39.63412,-86.125824
39.63412,-86.125824
39.63412,-86.125824
39.63412,-86.125824
39.63412,-86.125824
37.976912,-87.51072
37.976912,-87.51072
37.976912,-87.51072
37.976912,-87.51072
37.976912,-87.51072
37.976912,-87.51072
37.976912,-87.51072
37.976912,-87.51072
37.976912,-87.51072
37.976912,-87.51072
37.973648,-87.543712
37.973648,-87.543712
41.627032,-87.0784
37.973648,-87.543712
41.627032,-87.0784
37.973648,-87.543712
37.973648,-87.543712
37.973648,-87.543712
37.973648,-87.543712
37.973648,-87.543712
37.973648,-87.543712
37.976752,-87.501408
37.976752,-87.501408
37.976752,-87.501408
39.549792,-86.086864
39.549792,-86.086864
39.549792,-86.086864
39.549792,-86.086864
39.549792,-86.086864
37.981456,-87.541632
37.981456,-87.541632
37.981456,-87.541632
37.981456,-87.541632
37.981456,-87.541632
37.981456,-87.541632
37.981456,-87.541632
37.981456,-87.541632
41.537632,-87.470576
41.537632,-87.470576
41.537632,-87.470576
37.991248,-87.49208
37.991248,-87.49208
37.991248,-87.49208
37.991248,-87.49208
39.956064,-86.157936
37.991248,-87.49208
37.991248,-87.49208
39.956064,-86.157936
39.956064,-86.157936
37.991248,-87.49208
37.991248,-87.49208
37.991248,-87.49208
40.042592,-86.145952
41.556128,-87.47064
41.556128,-87.47064
40.042592,-86.145952
41.556128,-87.47064
40.042592,-86.1356
41.556128,-87.47064
40.042592,-86.1356
40.042592,-86.1356
41.556128,-87.47064
40.042592,-86.1356
41.556128,-87.47064
40.042592,-86.145952
41.52304,-87.47064
41.52304,-87.47064
41.52304,-87.47064
41.481536,-87.43192
41.481536,-87.43192
41.52304,-87.47064
41.52304,-87.47064
41.52304,-87.47064
41.481536,-87.43192
41.52304,-87.47064
41.481536,-87.43192
41.52304,-87.47064
41.52304,-87.47064
39.705496,-86.523272
37.991744,-87.52696651
39.705496,-86.523272
39.705496,-86.523272
39.705496,-86.523272
37.991744,-87.528704
39.705496,-86.523272
37.991744,-87.52696651
37.991744,-87.528704
39.705496,-86.523272
39.705496,-86.523272
39.705496,-86.523272
37.991744,-87.528704
39.705496,-86.523272
39.705496,-86.523272
39.705496,-86.523272
37.991744,-87.52696651
39.705496,-86.523272
37.976464,-87.462736
37.962912,-87.542608
37.976464,-87.462736
37.962912,-87.542608
37.962912,-87.542608
37.962912,-87.542608
37.962912,-87.542608
37.976464,-87.462736
37.962912,-87.542608
37.976464,-87.462736
37.976464,-87.462736
37.962912,-87.542608
37.962912,-87.542608
37.962912,-87.542608
37.962912,-87.542608
37.976464,-87.462736
37.976464,-87.462736
37.976464,-87.462736
37.962912,-87.542608
37.962912,-87.542608
37.976464,-87.462736
39.60568,-86.158832
41.492736,-87.508832
39.60568,-86.158832
39.60568,-86.158832
39.60568,-86.158832
39.60568,-86.158832
39.60568,-86.158832
39.60568,-86.158832
41.492736,-87.508832
41.492736,-87.508832
39.60568,-86.158832
41.492736,-87.508832
39.60568,-86.158832
39.635344,-86.126688
39.635344,-86.126688
37.977952,-87.628032
39.635344,-86.126688
37.977952,-87.628032
37.977952,-87.628032
37.977952,-87.628032
37.977952,-87.628032
37.977952,-87.628032
37.977952,-87.628032
37.977952,-87.628032
37.977952,-87.628032
39.663552,-86.196352
39.663552,-86.196352
37.976448,-87.44096
39.663552,-86.196352
39.663552,-86.196352
39.663552,-86.196352
37.976448,-87.44096
37.976448,-87.44096
37.976448,-87.44096
39.663552,-86.196352
37.976448,-87.44096
37.976448,-87.44096
40.045632,-86.003568
39.978832,-86.004128
40.045632,-86.003568
39.978832,-86.004128
40.045632,-86.003568
39.978832,-86.004128
38.284672,-85.754656
38.284672,-85.754656
38.284672,-85.754656
38.284672,-85.754656
38.284672,-85.754656
38.284672,-85.754656
38.284672,-85.754656
39.374032,-87.390512
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
39.374032,-87.390512
39.423664,-87.416128
39.423664,-87.416128
39.423664,-87.416128
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
41.616864,-87.041872
39.844336,-86.010176
39.844336,-86.010176
39.844336,-86.010176
39.844336,-86.010176
38.29456,-85.756912
39.844336,-86.010176
39.844336,-86.010176
41.721936,-86.271304
39.926832,-86.157984
41.721936,-86.271304
39.926832,-86.157984
39.926832,-86.157984
39.926832,-86.157984
39.564336,-86.09256
39.564336,-86.09256
39.564336,-86.09256
39.564336,-86.09256
39.564336,-86.09256
39.564336,-86.09256
39.564336,-86.09256
39.564336,-86.09256
41.47104,-87.372432
41.484512,-87.446432
41.484512,-87.446432
41.484512,-87.446432
41.47104,-87.372432
41.484512,-87.446432
41.484512,-87.446432
41.484512,-87.446432
41.47104,-87.372432
